Time,total_v,max_v,min_v,avg_v,max-min,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,max_temp,min_temp,avg_temp,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,undervoltage,overvoltage,pec,overtemperature,openwire,openwire_temp
392016,97.782288,3.493350,3.490800,3.492224,0.002550,3.492150,3.492750,3.492300,3.492300,3.492150,3.492450,3.493350,3.491100,3.492000,3.492000,3.493050,3.490800,3.492750,3.492600,3.492600,3.491850,3.492450,3.492300,3.492900,3.491850,3.491250,3.492000,3.492300,3.492450,3.491850,3.492000,3.493350,3.491400,20.335474,19.830133,20.042311,20.001886,20.032190,20.042292,20.123133,19.951349,19.971552,20.153467,20.148401,,,,,,,20.057459,20.335474,19.830133,19.981653,19.926111,20.022089,20.077662,20.022089,0,0,0,0,0,0
392517,97.781982,3.493350,3.490800,3.492214,0.002550,3.492150,3.492750,3.492300,3.492300,3.492150,3.492450,3.493350,3.490950,3.492000,3.492000,3.493050,3.490800,3.492750,3.492450,3.492600,3.491850,3.492450,3.492300,3.492900,3.491850,3.491250,3.492000,3.492450,3.492300,3.491850,3.492000,3.493350,3.491400,20.335474,19.830133,20.042627,20.006922,20.032190,20.042292,20.123133,19.946314,19.971552,20.158533,20.148401,,,,,,,20.057459,20.335474,19.830133,19.981653,19.926111,20.022089,20.077662,20.022089,0,0,0,0,0,0
393018,97.782440,3.493500,3.490950,3.492230,0.002550,3.492150,3.492750,3.492300,3.492150,3.492150,3.492450,3.493350,3.491100,3.492000,3.492000,3.493050,3.490950,3.492750,3.492450,3.492600,3.491850,3.492450,3.492300,3.492900,3.491850,3.491250,3.492000,3.492450,3.492450,3.491850,3.492000,3.493500,3.491400,20.335474,19.830133,20.041992,20.006922,20.032190,20.042292,20.123133,19.951349,19.971552,20.153467,20.148401,,,,,,,20.052393,20.335474,19.830133,19.981653,19.926111,20.017023,20.077662,20.022089,0,0,0,0,0,0
393519,97.782440,3.493500,3.490950,3.492230,0.002550,3.492150,3.492750,3.492450,3.492300,3.492150,3.492450,3.493350,3.491100,3.492000,3.492000,3.493050,3.490950,3.492750,3.492450,3.492600,3.491850,3.492450,3.492300,3.492900,3.491850,3.491100,3.492000,3.492300,3.492450,3.491850,3.492000,3.493500,3.491400,20.335474,19.830133,20.043575,20.006922,20.037256,20.042292,20.123133,19.951349,19.971552,20.158533,20.148401,,,,,,,20.057459,20.335474,19.830133,19.986719,19.926111,20.022089,20.077662,20.022089,0,0,0,0,0,0
394020,97.781990,3.493500,3.490800,3.492214,0.002700,3.492150,3.492600,3.492300,3.492150,3.492150,3.492450,3.493350,3.490950,3.492000,3.492000,3.493050,3.490800,3.492750,3.492450,3.492600,3.491850,3.492450,3.492300,3.492900,3.491850,3.491250,3.492000,3.492300,3.492450,3.491850,3.492150,3.493500,3.491400,20.335474,19.830133,20.042313,20.001886,20.037256,20.042292,20.118097,19.951349,19.971552,20.158533,20.148401,,,,,,,20.057459,20.335474,19.830133,19.981653,19.926111,20.017023,20.077662,20.022089,0,0,0,0,0,0
394521,97.781845,3.493500,3.490800,3.492209,0.002700,3.492300,3.492600,3.492300,3.492150,3.492150,3.492450,3.493350,3.491100,3.492000,3.492000,3.493050,3.490800,3.492750,3.492450,3.492450,3.491850,3.492450,3.492300,3.492900,3.491850,3.491250,3.492000,3.492300,3.492300,3.491850,3.492000,3.493500,3.491400,20.330408,19.830133,20.041994,20.006922,20.032190,20.042292,20.118097,19.951349,19.971552,20.158533,20.148401,,,,,,,20.057459,20.330408,19.830133,19.981653,19.926111,20.017023,20.077662,20.022089,0,0,0,0,0,0
395022,97.782295,3.493500,3.490800,3.492225,0.002700,3.492300,3.492750,3.492300,3.492300,3.492150,3.492450,3.493350,3.491100,3.492000,3.492000,3.493050,3.490800,3.492750,3.492450,3.492600,3.491850,3.492450,3.492300,3.492900,3.491850,3.491250,3.492000,3.492300,3.492300,3.491850,3.492000,3.493500,3.491400,20.335474,19.830133,20.042942,20.006922,20.037256,20.042292,20.123133,19.951349,19.971552,20.158533,20.148401,,,,,,,20.057459,20.335474,19.830133,19.981653,19.926111,20.017023,20.077662,20.022089,0,0,0,0,0,0
395523,97.782593,3.493500,3.490800,3.492235,0.002700,3.492300,3.492750,3.492300,3.492300,3.492150,3.492450,3.493350,3.491100,3.492000,3.492000,3.493050,3.490800,3.492750,3.492450,3.492450,3.491850,3.492450,3.492300,3.492900,3.491850,3.491250,3.492000,3.492450,3.492450,3.491850,3.492150,3.493500,3.491400,20.335474,19.830133,20.042944,20.006922,20.037256,20.042292,20.118097,19.951349,19.971552,20.158533,20.148401,,,,,,,20.057459,20.335474,19.830133,19.981653,19.926111,20.022089,20.077662,20.022089,0,0,0,0,0,0
396024,97.782745,3.493500,3.490800,3.492241,0.002700,3.492150,3.492750,3.492300,3.492300,3.492150,3.492450,3.493350,3.491100,3.492000,3.492000,3.493050,3.490800,3.492750,3.492600,3.492600,3.492000,3.492450,3.492300,3.492900,3.491850,3.491250,3.492000,3.492300,3.492450,3.491850,3.492150,3.493500,3.491400,20.335474,19.830133,20.042625,20.006922,20.037256,20.042292,20.123133,19.951349,19.971552,20.158533,20.148401,,,,,,,20.057459,20.335474,19.830133,19.981653,19.926111,20.017023,20.077662,20.017023,0,0,0,0,0,0
396525,97.782738,3.493500,3.490950,3.492241,0.002550,3.492300,3.492600,3.492300,3.492300,3.492150,3.492600,3.493350,3.491100,3.492000,3.492000,3.493050,3.490950,3.492750,3.492450,3.492600,3.491850,3.492450,3.492300,3.492900,3.491850,3.491250,3.492000,3.492300,3.492450,3.492000,3.492000,3.493500,3.491400,20.335474,19.830133,20.042629,20.001886,20.037256,20.047358,20.118097,19.951349,19.971552,20.158533,20.148401,,,,,,,20.057459,20.335474,19.830133,19.981653,19.926111,20.017023,20.077662,20.022089,0,0,0,0,0,0
397026,97.782143,3.493500,3.490800,3.492219,0.002700,3.492150,3.492750,3.492300,3.492300,3.492150,3.492600,3.493350,3.491100,3.492000,3.492000,3.493050,3.490800,3.492750,3.492450,3.492450,3.491850,3.492450,3.492300,3.492750,3.491850,3.491250,3.492000,3.492450,3.492300,3.491850,3.492000,3.493500,3.491400,20.335474,19.830133,20.042940,20.001886,20.032190,20.042292,20.123133,19.951349,19.971552,20.163568,20.148401,,,,,,,20.057459,20.335474,19.830133,19.981653,19.931147,20.017023,20.077662,20.022089,0,0,0,0,0,0
397527,97.781837,3.493500,3.490800,3.492208,0.002700,3.492150,3.492750,3.492300,3.492300,3.492000,3.492450,3.493350,3.490950,3.492000,3.492000,3.493050,3.490800,3.492750,3.492450,3.492450,3.491850,3.492450,3.492300,3.492900,3.491850,3.491250,3.492000,3.492450,3.492300,3.491850,3.492000,3.493500,3.491400,20.335474,19.830133,20.043257,20.006922,20.032190,20.042292,20.123133,19.951349,19.971552,20.163568,20.148401,,,,,,,20.057459,20.335474,19.830133,19.981653,19.926111,20.022089,20.077662,20.022089,0,0,0,0,0,0
398029,97.781700,3.493500,3.490950,3.492203,0.002550,3.492150,3.492600,3.492300,3.492300,3.492000,3.492450,3.493350,3.490950,3.492000,3.491850,3.493050,3.490950,3.492750,3.492450,3.492600,3.491850,3.492450,3.492300,3.492750,3.491850,3.491250,3.492000,3.492300,3.492450,3.491850,3.492000,3.493500,3.491400,20.335474,19.830133,20.043573,20.006922,20.037256,20.042292,20.118097,19.951349,19.971552,20.163568,20.148401,,,,,,,20.057459,20.335474,19.830133,19.981653,19.931147,20.022089,20.077662,20.022089,0,0,0,0,0,0
398529,97.781700,3.493500,3.490800,3.492203,0.002700,3.492150,3.492750,3.492300,3.492300,3.492150,3.492450,3.493350,3.490950,3.492000,3.492000,3.493050,3.490800,3.492750,3.492450,3.492450,3.491850,3.492450,3.492300,3.492750,3.491850,3.491250,3.492000,3.492300,3.492300,3.491850,3.492000,3.493500,3.491400,20.335474,19.835199,20.044525,20.006922,20.037256,20.047358,20.123133,19.951349,19.971552,20.158533,20.153467,,,,,,,20.057459,20.335474,19.835199,19.986719,19.926111,20.022089,20.077662,20.022089,0,0,0,0,0,0
399031,97.781853,3.493500,3.490800,3.492209,0.002700,3.492150,3.492750,3.492300,3.492300,3.492150,3.492450,3.493350,3.491100,3.492000,3.492000,3.493050,3.490800,3.492750,3.492450,3.492450,3.491850,3.492450,3.492300,3.492750,3.491850,3.491100,3.492000,3.492300,3.492300,3.491850,3.492150,3.493500,3.491400,20.335474,19.830133,20.042942,20.006922,20.032190,20.042292,20.123133,19.951349,19.971552,20.158533,20.148401,,,,,,,20.057459,20.335474,19.830133,19.981653,19.926111,20.022089,20.077662,20.022089,0,0,0,0,0,0
399532,97.781403,3.493500,3.490800,3.492193,0.002700,3.492150,3.492750,3.492300,3.492150,3.492000,3.492450,3.493350,3.491100,3.492000,3.492000,3.493050,3.490800,3.492750,3.492450,3.492450,3.491850,3.492450,3.492150,3.492750,3.491850,3.491250,3.492000,3.492300,3.492300,3.491850,3.492000,3.493500,3.491400,20.335474,19.835199,20.043575,20.001886,20.032190,20.042292,20.123133,19.951349,19.971552,20.163568,20.148401,,,,,,,20.057459,20.335474,19.835199,19.986719,19.926111,20.022089,20.077662,20.022089,0,0,0,0,0,0
400033,97.781700,3.493350,3.490950,3.492203,0.002400,3.492150,3.492750,3.492300,3.492300,3.492000,3.492450,3.493350,3.491100,3.492000,3.492000,3.493050,3.490950,3.492750,3.492450,3.492600,3.491850,3.492450,3.492300,3.492750,3.491850,3.491100,3.492000,3.492300,3.492300,3.491850,3.492000,3.493350,3.491400,20.335474,19.830133,20.043890,20.006922,20.037256,20.042292,20.123133,19.951349,19.971552,20.163568,20.148401,,,,,,,20.057459,20.335474,19.830133,19.981653,19.926111,20.022089,20.082727,20.022089,0,0,0,0,0,0
400533,97.782150,3.493500,3.490800,3.492220,0.002700,3.492150,3.492750,3.492300,3.492300,3.492150,3.492450,3.493350,3.491100,3.492000,3.492000,3.493050,3.490800,3.492750,3.492450,3.492600,3.491850,3.492450,3.492450,3.492750,3.491850,3.491250,3.492000,3.492300,3.492300,3.491850,3.492000,3.493500,3.491400,20.335474,19.835199,20.043890,20.006922,20.032190,20.042292,20.123133,19.951349,19.971552,20.163568,20.148401,,,,,,,20.057459,20.335474,19.835199,19.981653,19.926111,20.022089,20.082727,20.022089,0,0,0,0,0,0
401035,97.782143,3.493500,3.490800,3.492219,0.002700,3.492150,3.492750,3.492300,3.492150,3.492150,3.492450,3.493350,3.491100,3.492000,3.492000,3.493050,3.490800,3.492750,3.492450,3.492600,3.491850,3.492450,3.492300,3.492750,3.491700,3.491250,3.492000,3.492450,3.492450,3.491850,3.492150,3.493500,3.491400,20.335474,19.835199,20.044207,20.006922,20.037256,20.042292,20.123133,19.951349,19.971552,20.163568,20.148401,,,,,,,20.057459,20.335474,19.835199,19.986719,19.926111,20.022089,20.077662,20.022089,0,0,0,0,0,0
401536,97.781250,3.493500,3.490800,3.492188,0.002700,3.492150,3.492750,3.492300,3.492150,3.492150,3.492450,3.493350,3.490950,3.492000,3.492000,3.492900,3.490800,3.492750,3.492450,3.492450,3.491850,3.492450,3.492300,3.492750,3.491850,3.491100,3.492000,3.492300,3.492300,3.491850,3.492000,3.493500,3.491400,20.335474,19.835199,20.044209,20.006922,20.037256,20.042292,20.123133,19.951349,19.971552,20.158533,20.148401,,,,,,,20.057459,20.335474,19.835199,19.986719,19.926111,20.022089,20.082727,20.022089,0,0,0,0,0,0
402037,97.781845,3.493500,3.490800,3.492209,0.002700,3.492150,3.492750,3.492300,3.492300,3.492150,3.492450,3.493350,3.490950,3.492000,3.492000,3.493050,3.490800,3.492750,3.492450,3.492450,3.491850,3.492450,3.492300,3.492750,3.491850,3.491250,3.492000,3.492300,3.492450,3.491850,3.492000,3.493500,3.491400,20.335474,19.835199,20.043892,20.006922,20.032190,20.042292,20.123133,19.951349,19.971552,20.158533,20.148401,,,,,,,20.057459,20.335474,19.835199,19.986719,19.926111,20.022089,20.082727,20.022089,0,0,0,0,0,0
402538,97.781845,3.493350,3.490800,3.492209,0.002550,3.492150,3.492750,3.492300,3.492300,3.492150,3.492450,3.493350,3.491100,3.492000,3.492000,3.493050,3.490800,3.492750,3.492450,3.492450,3.491850,3.492450,3.492300,3.492750,3.491850,3.491250,3.492000,3.492450,3.492300,3.491850,3.492000,3.493350,3.491400,20.335474,19.835199,20.044521,20.006922,20.037256,20.042292,20.123133,19.951349,19.971552,20.163568,20.153467,,,,,,,20.057459,20.335474,19.835199,19.981653,19.931147,20.017023,20.082727,20.022089,0,0,0,0,0,0
403039,97.780792,3.493350,3.490800,3.492171,0.002550,3.492150,3.492600,3.492300,3.492150,3.492150,3.492450,3.493350,3.490950,3.492000,3.491850,3.493050,3.490800,3.492750,3.492450,3.492450,3.491850,3.492450,3.492300,3.492750,3.491700,3.491100,3.492000,3.492300,3.492300,3.491850,3.492000,3.493350,3.491400,20.335474,19.835199,20.044207,20.006922,20.037256,20.042292,20.123133,19.951349,19.971552,20.158533,20.153467,,,,,,,20.057459,20.335474,19.835199,19.981653,19.931147,20.017023,20.082727,20.022089,0,0,0,0,0,0
403540,97.781097,3.493500,3.490800,3.492182,0.002700,3.492150,3.492600,3.492300,3.492150,3.492150,3.492450,3.493350,3.490950,3.492000,3.492000,3.493050,3.490800,3.492600,3.492450,3.492450,3.491850,3.492450,3.492300,3.492750,3.491850,3.491100,3.492000,3.492300,3.492300,3.491850,3.492000,3.493500,3.491400,20.335474,19.835199,20.043892,20.006922,20.037256,20.042292,20.118097,19.951349,19.971552,20.163568,20.148401,,,,,,,20.057459,20.335474,19.835199,19.981653,19.926111,20.022089,20.082727,20.022089,0,0,0,0,0,0
404041,97.781097,3.493350,3.490800,3.492182,0.002550,3.492150,3.492600,3.492300,3.492150,3.492150,3.492450,3.493350,3.491100,3.492000,3.492000,3.493050,3.490800,3.492600,3.492450,3.492600,3.491850,3.492450,3.492300,3.492750,3.491700,3.491100,3.492000,3.492300,3.492300,3.491850,3.492000,3.493350,3.491400,20.335474,19.835199,20.043890,20.006922,20.037256,20.042292,20.123133,19.951349,19.971552,20.163568,20.148401,,,,,,,20.057459,20.335474,19.835199,19.981653,19.926111,20.022089,20.077662,20.022089,0,0,0,0,0,0
404542,97.780945,3.493350,3.490800,3.492177,0.002550,3.492150,3.492750,3.492300,3.492150,3.492150,3.492450,3.493350,3.490950,3.491850,3.492000,3.492900,3.490800,3.492750,3.492450,3.492450,3.491850,3.492450,3.492300,3.492750,3.491850,3.491100,3.492000,3.492300,3.492300,3.491850,3.492000,3.493350,3.491400,20.335474,19.835199,20.043890,20.006922,20.037256,20.042292,20.123133,19.951349,19.971552,20.163568,20.148401,,,,,,,20.057459,20.335474,19.835199,19.981653,19.926111,20.022089,20.077662,20.022089,0,0,0,0,0,0
405043,97.781242,3.493350,3.490800,3.492187,0.002550,3.492150,3.492750,3.492300,3.492300,3.492150,3.492450,3.493350,3.490950,3.492000,3.492000,3.493050,3.490800,3.492750,3.492450,3.492450,3.491850,3.492450,3.492300,3.492750,3.491700,3.491100,3.492000,3.492300,3.492300,3.491850,3.492000,3.493350,3.491400,20.335474,19.835199,20.044523,20.006922,20.037256,20.042292,20.118097,19.951349,19.971552,20.163568,20.153467,,,,,,,20.062494,20.335474,19.835199,19.981653,19.926111,20.022089,20.082727,20.022089,0,0,0,0,0,0
405544,97.781097,3.493350,3.490800,3.492182,0.002550,3.492150,3.492750,3.492300,3.492150,3.492000,3.492450,3.493350,3.490950,3.492000,3.492000,3.493050,3.490800,3.492600,3.492450,3.492600,3.491850,3.492450,3.492300,3.492750,3.491850,3.491100,3.492000,3.492300,3.492300,3.491850,3.492000,3.493350,3.491400,20.335474,19.835199,20.044209,20.001886,20.037256,20.042292,20.123133,19.951349,19.971552,20.163568,20.148401,,,,,,,20.057459,20.335474,19.835199,19.986719,19.926111,20.022089,20.082727,20.022089,0,0,0,0,0,0
406045,97.780945,3.493350,3.490800,3.492177,0.002550,3.492150,3.492750,3.492300,3.492150,3.492000,3.492450,3.493350,3.491100,3.492000,3.492000,3.492900,3.490800,3.492750,3.492450,3.492450,3.491850,3.492450,3.492300,3.492750,3.491700,3.491100,3.492000,3.492300,3.492300,3.491850,3.492000,3.493350,3.491400,20.335474,19.835199,20.044836,20.006922,20.037256,20.042292,20.123133,19.951349,19.971552,20.163568,20.148401,,,,,,,20.062494,20.335474,19.835199,19.981653,19.931147,20.022089,20.082727,20.022089,0,0,0,0,0,0
406546,97.780487,3.493350,3.490800,3.492160,0.002550,3.492150,3.492600,3.492300,3.492150,3.492000,3.492450,3.493350,3.490950,3.492000,3.492000,3.492900,3.490800,3.492600,3.492450,3.492450,3.491850,3.492450,3.492300,3.492750,3.491700,3.491100,3.492000,3.492450,3.492300,3.491850,3.492000,3.493350,3.491250,20.335474,19.835199,20.045469,20.006922,20.037256,20.042292,20.123133,19.951349,19.971552,20.163568,20.153467,,,,,,,20.062494,20.335474,19.835199,19.986719,19.931147,20.022089,20.082727,20.022089,0,0,0,0,0,0
407047,97.780945,3.493350,3.490800,3.492177,0.002550,3.492150,3.492600,3.492300,3.492300,3.492150,3.492450,3.493350,3.490950,3.491850,3.492000,3.493050,3.490800,3.492600,3.492450,3.492450,3.491850,3.492450,3.492300,3.492750,3.491850,3.491100,3.492000,3.492300,3.492300,3.491850,3.492000,3.493350,3.491400,20.335474,19.835199,20.045469,20.006922,20.037256,20.042292,20.123133,19.951349,19.971552,20.163568,20.153467,,,,,,,20.062494,20.335474,19.835199,19.986719,19.931147,20.022089,20.082727,20.022089,0,0,0,0,0,0
407548,97.780502,3.493350,3.490800,3.492161,0.002550,3.492150,3.492600,3.492300,3.492150,3.492000,3.492450,3.493350,3.490950,3.492000,3.491850,3.492900,3.490800,3.492600,3.492450,3.492450,3.491850,3.492450,3.492300,3.492750,3.491850,3.491100,3.492000,3.492300,3.492300,3.491850,3.492000,3.493350,3.491400,20.335474,19.835199,20.045155,20.006922,20.037256,20.042292,20.123133,19.951349,19.971552,20.163568,20.153467,,,,,,,20.062494,20.335474,19.835199,19.986719,19.926111,20.022089,20.082727,20.022089,0,0,0,0,0,0
408049,97.781097,3.493350,3.490800,3.492182,0.002550,3.492150,3.492600,3.492300,3.492150,3.492150,3.492450,3.493350,3.491100,3.492000,3.491850,3.492900,3.490800,3.492600,3.492450,3.492450,3.491850,3.492450,3.492300,3.492750,3.491850,3.491250,3.492000,3.492450,3.492300,3.491850,3.492000,3.493350,3.491400,20.335474,19.835199,20.044838,20.006922,20.037256,20.042292,20.123133,19.951349,19.971552,20.168634,20.148401,,,,,,,20.062494,20.335474,19.835199,19.981653,19.926111,20.022089,20.082727,20.022089,0,0,0,0,0,0
408550,97.780647,3.493350,3.490800,3.492166,0.002550,3.492150,3.492600,3.492300,3.492150,3.492150,3.492450,3.493350,3.490950,3.492000,3.492000,3.492900,3.490800,3.492600,3.492450,3.492450,3.491850,3.492450,3.492300,3.492750,3.491700,3.491100,3.492000,3.492300,3.492300,3.491850,3.492000,3.493350,3.491400,20.335474,19.835199,20.045469,20.006922,20.037256,20.042292,20.123133,19.951349,19.971552,20.168634,20.153467,,,,,,,20.062494,20.335474,19.835199,19.986719,19.931147,20.017023,20.082727,20.022089,0,0,0,0,0,0
409051,97.780800,3.493350,3.490800,3.492172,0.002550,3.492150,3.492750,3.492300,3.492150,3.492000,3.492450,3.493350,3.490950,3.492000,3.492000,3.492900,3.490800,3.492600,3.492450,3.492450,3.491850,3.492450,3.492300,3.492750,3.491850,3.491100,3.492000,3.492300,3.492300,3.491850,3.492000,3.493350,3.491400,20.335474,19.835199,20.045471,20.006922,20.037256,20.042292,20.123133,19.951349,19.971552,20.168634,20.153467,,,,,,,20.062494,20.335474,19.835199,19.986719,19.926111,20.022089,20.082727,20.022089,0,0,0,0,0,0
409552,97.780342,3.493350,3.490800,3.492155,0.002550,3.492150,3.492600,3.492150,3.492150,3.492000,3.492450,3.493350,3.490950,3.492000,3.492000,3.492900,3.490800,3.492600,3.492450,3.492450,3.491850,3.492450,3.492300,3.492750,3.491700,3.491100,3.492000,3.492300,3.492300,3.491850,3.492000,3.493350,3.491400,20.335474,19.835199,20.045153,20.006922,20.037256,20.042292,20.123133,19.951349,19.971552,20.168634,20.148401,,,,,,,20.062494,20.335474,19.835199,19.981653,19.931147,20.022089,20.082727,20.022089,0,0,0,0,0,0
410053,97.780655,3.493500,3.490800,3.492166,0.002700,3.492150,3.492600,3.492150,3.492150,3.492150,3.492450,3.493350,3.490950,3.492000,3.491850,3.493050,3.490800,3.492600,3.492450,3.492450,3.491700,3.492450,3.492300,3.492750,3.491850,3.491100,3.492000,3.492300,3.492300,3.491850,3.492000,3.493500,3.491400,20.335474,19.835199,20.045469,20.006922,20.037256,20.042292,20.123133,19.951349,19.971552,20.168634,20.153467,,,,,,,20.062494,20.335474,19.835199,19.981653,19.931147,20.022089,20.082727,20.022089,0,0,0,0,0,0
410554,97.780800,3.493350,3.490800,3.492172,0.002550,3.492150,3.492750,3.492300,3.492150,3.492000,3.492450,3.493350,3.490950,3.492000,3.491850,3.493050,3.490800,3.492600,3.492450,3.492450,3.491850,3.492450,3.492300,3.492750,3.491850,3.491100,3.492000,3.492300,3.492300,3.491850,3.492000,3.493350,3.491400,20.335474,19.835199,20.045786,20.006922,20.037256,20.042292,20.123133,19.951349,19.971552,20.168634,20.153467,,,,,,,20.062494,20.335474,19.835199,19.986719,19.931147,20.022089,20.082727,20.022089,0,0,0,0,0,0
411055,97.780342,3.493350,3.490800,3.492155,0.002550,3.492150,3.492600,3.492300,3.492150,3.492000,3.492450,3.493350,3.490950,3.491850,3.491850,3.492900,3.490800,3.492600,3.492450,3.492450,3.491850,3.492450,3.492300,3.492750,3.491850,3.491100,3.492000,3.492300,3.492450,3.491850,3.492000,3.493350,3.491250,20.335474,19.835199,20.045469,20.006922,20.037256,20.042292,20.123133,19.951349,19.971552,20.168634,20.148401,,,,,,,20.062494,20.335474,19.835199,19.986719,19.931147,20.022089,20.082727,20.022089,0,0,0,0,0,0
411556,97.780510,3.493350,3.490800,3.492161,0.002550,3.492150,3.492600,3.492300,3.492150,3.492000,3.492450,3.493350,3.490950,3.492000,3.491850,3.492900,3.490800,3.492600,3.492450,3.492450,3.491850,3.492300,3.492300,3.492750,3.491850,3.491100,3.492150,3.492300,3.492300,3.491850,3.492000,3.493350,3.491400,20.335474,19.835199,20.045153,20.006922,20.032190,20.042292,20.123133,19.951349,19.971552,20.168634,20.148401,,,,,,,20.062494,20.335474,19.835199,19.986719,19.931147,20.022089,20.082727,20.022089,0,0,0,0,0,0
412056,97.780495,3.493350,3.490800,3.492161,0.002550,3.492150,3.492600,3.492300,3.492150,3.492000,3.492450,3.493350,3.490950,3.492000,3.492000,3.493050,3.490800,3.492600,3.492450,3.492450,3.491700,3.492450,3.492300,3.492750,3.491700,3.491100,3.492000,3.492300,3.492300,3.491850,3.492000,3.493350,3.491400,20.335474,19.835199,20.045469,20.006922,20.037256,20.042292,20.123133,19.951349,19.971552,20.168634,20.148401,,,,,,,20.062494,20.335474,19.835199,19.986719,19.931147,20.022089,20.082727,20.022089,0,0,0,0,0,0
412557,97.780502,3.493350,3.490800,3.492161,0.002550,3.492150,3.492600,3.492300,3.492150,3.492000,3.492450,3.493350,3.490950,3.492000,3.492000,3.492900,3.490800,3.492750,3.492450,3.492450,3.491850,3.492300,3.492300,3.492750,3.491700,3.491100,3.492000,3.492300,3.492300,3.491850,3.492000,3.493350,3.491400,20.335474,19.835199,20.046419,20.006922,20.037256,20.042292,20.123133,19.951349,19.976618,20.173700,20.153467,,,,,,,20.062494,20.335474,19.835199,19.986719,19.931147,20.022089,20.082727,20.022089,0,0,0,0,0,0
413059,97.780502,3.493350,3.490800,3.492161,0.002550,3.492150,3.492600,3.492300,3.492150,3.492000,3.492450,3.493350,3.490950,3.492000,3.492000,3.493050,3.490800,3.492600,3.492450,3.492450,3.491850,3.492300,3.492300,3.492750,3.491700,3.491100,3.492000,3.492300,3.492300,3.491850,3.492000,3.493350,3.491400,20.335474,19.835199,20.045469,20.006922,20.037256,20.042292,20.123133,19.951349,19.971552,20.168634,20.148401,,,,,,,20.062494,20.335474,19.835199,19.986719,19.931147,20.022089,20.082727,20.022089,0,0,0,0,0,0
413560,97.780052,3.493350,3.490800,3.492145,0.002550,3.492150,3.492600,3.492300,3.492150,3.492000,3.492450,3.493350,3.490950,3.491850,3.491850,3.492900,3.490800,3.492600,3.492450,3.492450,3.491700,3.492450,3.492300,3.492750,3.491850,3.491100,3.492000,3.492300,3.492300,3.491850,3.492000,3.493350,3.491250,20.340540,19.835199,20.046419,20.006922,20.037256,20.042292,20.123133,19.951349,19.971552,20.173700,20.153467,,,,,,,20.062494,20.340540,19.835199,19.986719,19.931147,20.022089,20.082727,20.022089,0,0,0,0,0,0
414061,97.780045,3.493350,3.490650,3.492144,0.002700,3.492150,3.492600,3.492300,3.492150,3.492000,3.492300,3.493350,3.490950,3.492000,3.491850,3.492900,3.490650,3.492600,3.492450,3.492450,3.491850,3.492450,3.492300,3.492750,3.491700,3.491100,3.492000,3.492300,3.492300,3.491850,3.492000,3.493350,3.491400,20.335474,19.835199,20.046103,20.006922,20.037256,20.042292,20.123133,19.951349,19.971552,20.173700,20.153467,,,,,,,20.062494,20.335474,19.835199,19.986719,19.931147,20.022089,20.082727,20.022089,0,0,0,0,0,0
414562,97.780197,3.493350,3.490800,3.492150,0.002550,3.492150,3.492600,3.492300,3.492150,3.492000,3.492300,3.493350,3.490950,3.491850,3.492000,3.492900,3.490800,3.492750,3.492450,3.492450,3.491700,3.492450,3.492300,3.492750,3.491700,3.491100,3.492000,3.492300,3.492300,3.491850,3.492000,3.493350,3.491400,20.335474,19.835199,20.045471,20.006922,20.037256,20.042292,20.118097,19.951349,19.971552,20.173700,20.153467,,,,,,,20.062494,20.335474,19.835199,19.981653,19.931147,20.022089,20.082727,20.022089,0,0,0,0,0,0
415063,97.780190,3.493350,3.490800,3.492150,0.002550,3.492150,3.492600,3.492300,3.492150,3.492000,3.492450,3.493350,3.491100,3.492000,3.491850,3.492900,3.490800,3.492600,3.492450,3.492450,3.491850,3.492450,3.492150,3.492750,3.491700,3.491100,3.492000,3.492300,3.492300,3.491850,3.492000,3.493350,3.491250,20.335474,19.835199,20.045786,20.006922,20.037256,20.042292,20.123133,19.951349,19.971552,20.173700,20.153467,,,,,,,20.062494,20.335474,19.835199,19.981653,19.931147,20.022089,20.082727,20.022089,0,0,0,0,0,0
415563,97.780495,3.493350,3.490800,3.492161,0.002550,3.492150,3.492600,3.492300,3.492150,3.492000,3.492450,3.493350,3.490950,3.491850,3.492000,3.493050,3.490800,3.492600,3.492450,3.492450,3.491850,3.492450,3.492300,3.492750,3.491700,3.491100,3.492000,3.492300,3.492300,3.491850,3.492000,3.493350,3.491400,20.335474,19.835199,20.046419,20.006922,20.037256,20.047358,20.123133,19.951349,19.971552,20.173700,20.148401,,,,,,,20.067560,20.335474,19.835199,19.986719,19.931147,20.022089,20.082727,20.022089,0,0,0,0,0,0
416064,97.780205,3.493350,3.490800,3.492150,0.002550,3.492150,3.492600,3.492300,3.492150,3.492000,3.492450,3.493350,3.490950,3.492000,3.491850,3.492900,3.490800,3.492600,3.492450,3.492450,3.491850,3.492300,3.492300,3.492750,3.491700,3.491100,3.492000,3.492300,3.492300,3.491850,3.492000,3.493350,3.491400,20.335474,19.835199,20.046734,20.006922,20.037256,20.047358,20.123133,19.951349,19.971552,20.173700,20.153467,,,,,,,20.062494,20.335474,19.835199,19.986719,19.931147,20.022089,20.087763,20.022089,0,0,0,0,0,0
