charger_voltage,charger_current,total_v,max_v,min_v,avg_v,max_temp,min_temp,avg_temp,max_min_balance
450.399994,1.500000,450.051086,4.024500,4.009200,4.018313,20.618799,17.583490,19.185143,0.015300
,,450.020325,4.024050,4.008750,4.018039,20.613764,17.583490,19.184435,0.015300
450.399994,1.500000,450.019775,4.024050,4.008450,4.018034,20.618799,17.583490,19.185062,0.015600
,,450.023041,4.023900,4.008600,4.018063,20.618799,17.583490,19.184982,0.015300
450.299988,1.500000,450.007996,4.023900,4.008450,4.017929,20.613764,17.588526,19.184591,0.015450
450.399994,1.500000,450.006683,4.023900,4.008900,4.017917,20.618799,17.588526,19.184824,0.015000
,,450.019775,4.024200,4.008900,4.018034,20.618799,17.583490,19.185375,0.015300
450.299988,1.500000,450.032867,4.024200,4.008750,4.018151,20.613764,17.583490,19.185379,0.015450
,,450.026917,4.024350,4.008600,4.018097,20.613764,17.588526,19.185299,0.015750
450.399994,1.500000,450.024475,4.023750,4.008750,4.018075,20.618799,17.588526,19.184984,0.015000
,,450.025269,4.024050,4.008900,4.018083,20.618799,17.588526,19.185141,0.015150
450.399994,1.500000,450.034485,4.024200,4.009050,4.018165,20.618799,17.588526,19.185141,0.015150
,,450.040466,4.024200,4.008900,4.018219,20.618799,17.588526,19.185139,0.015300
450.399994,1.500000,450.032257,4.024050,4.008750,4.018145,20.618799,17.583490,19.185772,0.015300
,,450.023590,4.023900,4.008600,4.018068,20.618799,17.583490,19.185299,0.015300
450.399994,1.500000,450.010803,4.023900,4.008750,4.017953,20.618799,17.588526,19.185377,0.015150
,,450.016113,4.024200,4.008900,4.018001,20.618799,17.583490,19.185616,0.015300
450.399994,1.500000,450.021027,4.024200,4.009050,4.018045,20.618799,17.588526,19.185221,0.015150
,,450.027161,4.024200,4.008600,4.018100,20.618799,17.588526,19.185455,0.015600
450.399994,1.500000,450.022644,4.024050,4.008600,4.018059,20.618799,17.588526,19.185299,0.015450
,,450.019806,4.023900,4.008600,4.018034,20.618799,17.588526,19.185692,0.015300
450.399994,1.500000,450.025421,4.023900,4.008750,4.018084,20.618799,17.588526,19.185692,0.015150
,,450.011444,4.024050,4.008900,4.017959,20.618799,17.588526,19.185692,0.015150
450.399994,1.500000,450.046387,4.024350,4.009050,4.018271,20.618799,17.588526,19.186005,0.015300
,,450.036285,4.024050,4.008750,4.018181,20.618799,17.588526,19.185614,0.015300
450.299988,1.400000,450.030396,4.024050,4.008600,4.018128,20.618799,17.588526,19.185772,0.015450
,,450.028809,4.024050,4.008750,4.018115,20.618799,17.588526,19.185457,0.015300
450.399994,1.400000,450.036072,4.024200,4.008900,4.018179,20.618799,17.588526,19.185614,0.015300
,,450.034973,4.024350,4.009050,4.018169,20.618799,17.588526,19.185692,0.015300
450.399994,1.400000,450.042877,4.024200,4.008900,4.018240,20.618799,17.588526,19.185534,0.015300
,,450.034637,4.024200,4.008600,4.018167,20.618799,17.588526,19.185692,0.015600
450.399994,1.500000,450.041870,4.024350,4.008900,4.018231,20.618799,17.588526,19.185928,0.015450
,,450.049133,4.024050,4.009050,4.018296,20.618799,17.593561,19.185772,0.015000
450.399994,1.500000,450.021912,4.024200,4.008900,4.018053,20.623865,17.593561,19.186163,0.015300
,,450.034119,4.024200,4.009050,4.018162,20.618799,17.588526,19.185850,0.015150
450.399994,1.500000,450.026672,4.024200,4.008450,4.018095,20.618799,17.593561,19.186321,0.015750
,,450.030304,4.024050,4.008600,4.018128,20.618799,17.593561,19.186399,0.015450
450.399994,1.400000,450.021210,4.023900,4.008750,4.018046,20.618799,17.593561,19.186241,0.015150
,,450.031708,4.024200,4.009050,4.018140,20.623865,17.593561,19.186323,0.015150
450.399994,1.400000,450.057251,4.024350,4.009050,4.018368,20.623865,17.593561,19.186165,0.015300
,,450.058533,4.024500,4.009050,4.018380,20.623865,17.593561,19.186478,0.015450
450.399994,1.400000,450.050262,4.024350,4.008750,4.018306,20.623865,17.593561,19.186481,0.015600
450.399994,1.500000,450.019440,4.023900,4.008450,4.018031,20.618799,17.593561,19.186480,0.015450
,,450.038910,4.024200,4.009200,4.018205,20.623865,17.593561,19.186560,0.015000
450.299988,1.400000,450.040283,4.024200,4.009050,4.018217,20.623865,17.593561,19.186872,0.015150
,,450.045227,4.024350,4.009050,4.018261,20.623865,17.593561,19.186480,0.015300
450.399994,1.500000,450.040192,4.024200,4.008750,4.018216,20.623865,17.593561,19.186478,0.015450
,,450.042236,4.024050,4.008750,4.018234,20.623865,17.593561,19.186558,0.015300
450.399994,1.400000,450.036469,4.024050,4.008900,4.018183,20.623865,17.593561,19.186558,0.015150
,,450.035248,4.024350,4.009050,4.018172,20.623865,17.593561,19.186792,0.015300
450.399994,1.400000,450.062317,4.024500,4.009350,4.018414,20.623865,17.593561,19.187033,0.015150
,,450.036255,4.024050,4.008750,4.018181,20.623865,17.593561,19.186953,0.015300
450.399994,1.400000,450.033722,4.024200,4.008750,4.018158,20.623865,17.593561,19.186872,0.015450
,,450.021881,4.023900,4.008750,4.018053,20.623865,17.598597,19.186796,0.015150
450.399994,1.400000,450.034332,4.024050,4.009050,4.018164,20.623865,17.598597,19.186638,0.015000
,,450.038208,4.024350,4.009050,4.018198,20.623865,17.598597,19.187111,0.015300
450.399994,1.400000,450.034576,4.024050,4.008900,4.018166,20.623865,17.593561,19.186716,0.015150
,,450.052002,4.024350,4.008900,4.018322,20.623865,17.598597,19.186558,0.015450
450.299988,1.400000,450.054779,4.024200,4.009050,4.018346,20.623865,17.593561,19.187109,0.015150
,,450.052490,4.024350,4.009200,4.018326,20.623865,17.593561,19.186953,0.015150
450.399994,1.400000,450.024750,4.024350,4.009050,4.018078,20.623865,17.593561,19.186796,0.015300
450.399994,1.400000,450.057098,4.024350,4.009050,4.018367,20.623865,17.598597,19.187267,0.015300
450.399994,1.400000,450.053284,4.024350,4.008750,4.018333,20.623865,17.598597,19.187111,0.015600
,,450.046387,4.024200,4.008750,4.018271,20.623865,17.598597,19.187428,0.015450
450.399994,1.400000,450.045746,4.024200,4.008750,4.018266,20.623865,17.598597,19.187346,0.015450
,,450.052246,4.024200,4.008900,4.018323,20.623865,17.598597,19.186951,0.015300
450.299988,1.400000,450.053619,4.024350,4.009050,4.018336,20.623865,17.598597,19.187265,0.015300
,,450.062866,4.024350,4.009350,4.018418,20.623865,17.598597,19.187506,0.015000
450.399994,1.400000,450.035858,4.024350,4.009200,4.018178,20.623865,17.598597,19.186956,0.015150
,,450.070892,4.024350,4.009350,4.018490,20.623865,17.598597,19.187111,0.015000
450.399994,1.400000,450.041870,4.024350,4.008900,4.018231,20.623865,17.598597,19.186874,0.015450
,,450.036835,4.024200,4.008750,4.018186,20.623865,17.598597,19.187111,0.015450
450.399994,1.400000,450.039429,4.024200,4.008600,4.018209,20.623865,17.598597,19.186953,0.015600
,,450.052521,4.024200,4.008900,4.018326,20.623865,17.598597,19.187428,0.015300
450.399994,1.400000,450.051697,4.024350,4.009050,4.018319,20.623865,17.598597,19.187113,0.015300
,,450.055298,4.024500,4.009200,4.018351,20.623865,17.598597,19.187506,0.015300
450.399994,1.400000,450.059174,4.024500,4.009350,4.018385,20.628931,17.598597,19.187033,0.015150
,,450.064514,4.024350,4.009200,4.018433,20.623865,17.598597,19.187111,0.015150
450.399994,1.300000,450.069702,4.024350,4.009050,4.018479,20.623865,17.598597,19.187271,0.015300
,,450.061462,4.024350,4.008750,4.018406,20.623865,17.598597,19.187504,0.015600
450.399994,1.400000,450.076202,4.024350,4.009050,4.018538,20.628931,17.598597,19.187269,0.015300
450.399994,1.400000,450.055878,4.024200,,4.018356,20.623865,17.598597,19.187271,0.015300
450.399994,1.400000,450.036682,4.024200,4.009050,4.018185,20.628931,17.603601,19.187426,0.015150
,,450.067902,4.024500,4.009350,4.018464,20.623865,17.598597,19.187111,0.015150
450.399994,1.400000,450.070892,4.024500,4.009200,4.018490,20.623865,17.598597,19.187504,0.015300
,,450.075134,4.024500,4.009200,4.018528,20.628931,17.598597,19.187349,0.015300
450.399994,1.400000,450.070526,4.024500,4.008900,4.018487,20.628931,17.603601,19.187664,0.015600
,,450.067535,4.024350,4.009050,4.018460,20.628931,17.598597,19.187193,0.015300
450.399994,1.300000,450.041504,4.024050,4.008900,4.018228,20.628931,17.603601,19.187979,0.015150
,,450.053711,4.024350,4.009050,4.018337,20.623865,17.603601,19.187267,0.015300
450.399994,1.400000,450.063446,4.024500,4.009350,4.018424,20.628931,17.598597,19.187584,0.015150
,,450.062927,4.024500,4.009350,4.018419,20.628931,17.598597,19.187269,0.015150
450.299988,1.300000,450.065613,4.024350,4.009050,4.018443,20.628931,17.603601,19.187347,0.015300
,,450.060944,4.024500,4.009050,4.018401,20.628931,17.603601,19.187822,0.015450
450.399994,1.400000,450.061981,4.024200,4.008900,4.018411,20.623865,17.603601,19.187582,0.015300
,,450.056519,4.024200,4.008900,4.018362,20.628931,17.603601,19.187662,0.015300
450.399994,1.400000,450.073822,4.024650,4.009500,4.018516,20.628931,17.603601,19.188059,0.015150
,,450.049927,4.024350,4.009200,4.018303,20.628931,17.603601,19.187820,0.015150
450.399994,1.400000,450.051575,4.024350,4.009050,4.018318,20.628931,17.603601,19.187269,0.015300
450.399994,1.400000,450.061096,4.024350,4.009050,4.018403,20.628931,17.603601,19.187187,0.015300
,,450.071991,4.024500,4.009050,4.018500,20.628931,17.603601,19.187426,0.015450
450.399994,1.300000,450.067169,4.024200,4.008900,4.018457,20.628931,17.603601,19.187899,0.015300
,,450.070312,4.024500,4.009200,4.018485,20.628931,17.603601,19.187582,0.015300
450.299988,1.300000,450.081146,4.024650,4.009350,4.018582,20.628931,17.603601,19.187506,0.015300
,,450.077545,4.024650,4.009500,4.018549,20.628931,17.603601,19.187347,0.015150
450.399994,1.300000,450.067688,4.024350,4.009200,4.018462,20.628931,17.603601,19.187267,0.015150
,,450.066071,4.024350,4.009050,4.018447,20.628931,17.603601,19.187502,0.015300
450.399994,1.400000,450.061035,4.024200,4.009050,4.018402,20.628931,17.603601,19.188057,0.015150
,,450.061401,4.024200,4.008900,4.018405,20.628931,17.603601,19.187660,0.015300
450.399994,1.300000,450.059601,4.024200,4.009050,4.018389,20.628931,17.603601,19.187738,0.015150
,,450.064911,4.024350,4.009350,4.018437,20.628931,17.603601,19.187584,0.015000
450.399994,1.400000,450.069214,4.024500,4.009350,4.018475,20.628931,17.603601,19.187584,0.015150
,,450.081665,4.024650,4.009500,4.018586,20.628931,17.603601,19.187899,0.015150
450.399994,1.300000,450.090118,4.024650,4.009200,4.018662,20.628931,17.603601,19.187662,0.015450
,,450.087494,4.024650,4.009050,4.018638,20.628931,17.603601,19.187820,0.015600
450.399994,1.300000,450.057770,4.024350,4.008900,4.018373,20.628931,17.603601,19.187742,0.015450
,,450.047241,4.024500,4.009050,4.018279,20.628931,17.608637,19.187819,0.015450
450.399994,1.300000,450.056854,4.024350,4.009200,4.018365,20.628931,17.603601,19.187506,0.015150
450.399994,1.400000,450.090607,4.024650,4.009200,4.018666,20.628931,17.603601,19.187428,0.015450
450.399994,1.400000,450.077057,4.024500,4.009200,4.018545,20.628931,17.608637,19.187819,0.015300
,,450.079742,4.024350,4.009200,4.018569,20.628931,17.608637,19.187977,0.015150
450.399994,1.300000,450.082153,4.024500,4.009050,4.018590,20.628931,17.608637,19.187738,0.015450
,,450.060394,4.024350,4.009200,4.018396,20.628931,17.608637,19.187660,0.015150
450.399994,1.300000,450.064941,4.024650,4.009350,4.018437,20.628931,17.608637,19.187819,0.015300
,,450.095764,4.024800,4.009650,4.018712,20.633997,17.608637,19.187346,0.015150
450.399994,1.300000,450.105591,4.024650,4.009500,4.018800,20.628931,17.608637,19.187738,0.015150
,,450.067169,4.024500,4.008900,4.018457,20.633997,17.608637,19.187897,0.015600
450.399994,1.300000,450.065155,4.024200,4.008900,4.018439,20.633997,17.608637,19.187897,0.015300
,,450.064880,4.024500,4.009200,4.018436,20.628931,17.608637,19.187895,0.015300
450.399994,1.300000,450.081146,4.024950,4.009650,4.018582,20.633997,17.608637,19.188215,0.015300
,,450.090729,4.024650,4.009350,4.018667,20.633997,17.608637,19.188135,0.015300
450.399994,1.300000,450.055511,4.024350,4.008750,4.018353,20.633997,17.608637,19.187817,0.015600
,,450.088409,4.024500,4.009050,4.018647,20.628931,17.608637,19.187975,0.015450
450.399994,1.300000,450.087189,4.024650,4.009350,4.018636,20.628931,17.608637,19.187738,0.015300
,,450.089752,4.024800,4.009500,4.018659,20.628931,17.608637,19.187662,0.015300
450.500000,1.300000,450.092682,4.024650,4.009350,4.018685,20.628931,17.608637,19.187899,0.015300
,,450.099701,4.024800,4.009200,4.018747,20.628931,17.608637,19.187975,0.015600
450.399994,1.300000,450.084869,4.024200,4.009050,4.018615,20.628931,17.608637,19.187975,0.015150
450.399994,1.300000,450.078552,4.024500,4.009050,4.018559,20.628931,17.608637,19.188053,0.015450
,,450.075012,4.024500,4.009200,4.018527,20.628931,17.608637,19.187977,0.015300
450.399994,1.300000,450.068939,4.024500,4.009350,4.018473,20.633997,17.608637,19.187817,0.015150
,,450.102997,4.024650,4.009350,4.018777,20.633997,17.608637,19.187975,0.015300
450.399994,1.300000,450.070709,4.024350,4.008900,4.018488,20.633997,17.613672,19.188213,0.015450
,,450.095337,4.024500,4.009500,4.018708,20.633997,17.608637,19.188057,0.015000
450.399994,1.300000,450.068298,4.024500,4.009200,4.018467,20.633997,17.613672,19.187975,0.015300
,,450.104126,4.024800,4.009650,4.018787,20.633997,17.613672,19.188292,0.015150
450.399994,1.300000,450.087280,4.024800,4.009350,4.018636,20.628931,17.613672,19.187660,0.015450
,,450.097137,4.024650,4.009350,4.018724,20.633997,17.608637,19.187977,0.015300
450.399994,1.300000,450.085907,4.024350,4.009050,4.018624,20.633997,17.613672,19.188293,0.015300
,,450.089935,4.024800,4.009500,4.018660,20.633997,17.613672,19.188290,0.015300
450.399994,1.300000,450.095428,4.024800,4.009650,4.018709,20.628931,17.613672,19.188292,0.015150
,,450.096954,4.024800,4.009200,4.018723,20.633997,17.613672,19.188448,0.015600
450.399994,1.300000,450.101715,4.024500,4.009200,4.018765,20.633997,17.613672,19.188526,0.015300
,,450.100616,4.024800,4.009500,4.018755,20.628931,17.613672,19.188211,0.015300
450.399994,1.300000,450.086670,4.024650,4.009500,4.018631,20.633997,17.613672,19.188293,0.015150
,,450.084320,4.024800,4.009050,4.018610,20.633997,17.613672,19.188213,0.015750
450.399994,1.300000,450.082733,4.024650,4.009050,4.018596,20.633997,17.613672,19.188213,0.015600
,,450.063477,4.024350,4.009050,4.018424,20.633997,17.613672,19.187977,0.015300
450.399994,1.300000,450.102203,4.024800,4.009650,4.018770,20.633997,17.613672,19.188055,0.015150
,,450.103210,4.024950,4.009500,4.018779,20.633997,17.613672,19.188057,0.015450
450.399994,1.300000,450.107910,4.024800,4.009500,4.018821,20.633997,17.613672,19.187977,0.015300
,,450.107880,4.024800,4.009200,4.018820,20.633997,17.613672,19.188213,0.015600
450.399994,1.300000,450.069031,4.024350,4.008900,4.018474,20.633997,17.613672,19.188055,0.015450
,,450.104431,4.024650,4.009500,4.018790,20.633997,17.613672,19.188055,0.015150
450.299988,1.200000,450.105438,4.024800,4.009500,4.018798,20.633997,17.613672,19.188135,0.015300
,,450.095184,4.024650,4.009350,4.018707,20.633997,17.613672,19.188292,0.015300
450.399994,1.200000,450.093231,4.024650,4.009350,4.018690,20.633997,17.613672,19.187820,0.015300
,,450.089050,4.024650,4.009050,4.018652,20.633997,17.613672,19.187662,0.015600
450.399994,1.300000,450.084534,4.024650,4.009500,4.018612,20.633997,17.618708,19.188292,0.015150
,,450.101227,4.024800,4.009650,4.018761,20.633997,17.613672,19.188057,0.015150
450.399994,1.300000,450.101379,4.024800,4.009650,4.018762,20.633997,17.613672,19.187742,0.015150
,,450.105957,4.024800,4.009200,4.018803,20.633997,17.613672,19.187899,0.015600
450.399994,1.200000,450.087952,4.024500,4.009050,4.018642,20.633997,17.613672,19.188055,0.015450
,,450.074097,4.024350,4.009350,4.018519,20.633997,17.613672,19.188135,0.015000
450.399994,1.300000,450.084747,4.024800,4.009500,4.018614,20.633997,17.618708,19.187817,0.015300
450.399994,1.300000,450.125031,4.025100,4.009800,4.018973,20.633997,17.613672,19.187899,0.015300
450.399994,1.200000,450.111206,4.024800,4.009350,4.018850,20.633997,17.613672,19.187819,0.015450
,,450.105011,4.024950,4.009350,4.018795,20.633997,17.618708,19.188055,0.015600
450.399994,1.200000,450.100311,4.024650,4.009500,4.018753,20.633997,17.618708,19.187975,0.015150
,,450.106476,4.024800,4.009500,4.018808,20.633997,17.613672,19.188135,0.015300
450.399994,1.200000,450.112244,4.024950,4.009800,4.018859,20.633997,17.618708,19.188133,0.015150
,,450.107391,4.024650,4.009350,4.018816,20.633997,17.618708,19.187975,0.015300
450.399994,1.200000,450.098938,4.024800,4.009350,4.018741,20.633997,17.618708,19.187899,0.015450
,,450.092621,4.024500,4.009200,4.018684,20.633997,17.618708,19.188055,0.015300
450.399994,1.200000,450.096649,4.024650,4.009500,4.018720,20.633997,17.613672,19.187506,0.015150
,,450.100739,4.024950,4.009650,4.018756,20.633997,17.613672,19.187819,0.015300
450.399994,1.200000,450.106812,4.024800,4.009650,4.018811,20.633997,17.618708,19.187740,0.015150
,,450.098419,4.024650,4.009350,4.018736,20.633997,17.618708,19.187584,0.015300
450.399994,1.200000,450.092682,4.024650,4.009350,4.018685,20.633997,17.618708,19.187820,0.015300
,,450.111938,4.024950,4.009650,4.018857,20.633997,17.618708,19.187981,0.015300
450.399994,1.200000,450.122253,4.024950,4.009800,4.018949,20.633997,17.618708,19.187819,0.015150
,,450.121948,4.024800,4.009500,4.018946,20.633997,17.618708,19.187586,0.015300
450.399994,1.200000,450.122650,4.024800,4.009350,4.018952,20.633997,17.618708,19.187740,0.015450
,,450.091736,4.024500,4.009200,4.018676,20.633997,17.618708,19.187897,0.015300
450.399994,1.300000,450.088989,4.024800,4.009350,4.018651,20.639063,17.618708,19.187660,0.015450
450.500000,1.300000,450.109924,4.024950,4.009650,4.018838,20.633997,17.618708,19.187426,0.015300
,,450.116425,4.024800,4.009500,4.018897,20.633997,17.618708,19.187740,0.015300
450.399994,1.200000,450.113678,4.024800,4.009350,4.018872,20.633997,17.618708,19.187584,0.015450
,,450.092804,4.024500,4.009350,4.018686,20.639063,17.618708,19.187506,0.015150
450.399994,1.200000,450.126617,4.025100,4.009800,4.018988,20.633997,17.618708,19.187269,0.015300
,,450.131134,4.025100,4.009650,4.019028,20.639063,17.618708,19.187506,0.015450
450.399994,1.200000,450.101715,4.024650,4.009200,4.018765,20.633997,17.618708,19.187428,0.015450
,,450.128113,4.024800,4.009500,4.019001,20.633997,17.618708,19.187664,0.015300
450.399994,1.200000,450.126465,4.024800,4.009650,4.018986,20.639063,17.623713,19.187662,0.015150
,,450.103577,4.024950,4.009800,4.018782,20.633997,17.618708,19.187742,0.015150
450.399994,1.200000,450.103302,4.024800,4.009500,4.018779,20.633997,17.623713,19.187901,0.015300
,,450.093597,4.024500,4.009350,4.018693,20.639063,17.618708,19.187977,0.015150
450.399994,1.200000,450.114014,4.024800,4.009350,4.018875,20.639063,17.623713,19.187820,0.015450
,,450.116882,4.024800,4.009500,4.018901,20.639063,17.623713,19.187584,0.015300
450.399994,1.200000,450.126129,4.025100,4.009950,4.018983,20.639063,17.623713,19.187664,0.015150
,,450.122406,4.024800,4.009500,4.018950,20.639063,17.623713,19.187820,0.015300
450.399994,1.200000,450.124237,4.024950,4.009500,4.018966,20.633997,17.618708,19.187820,0.015450
,,450.126801,4.024950,4.009650,4.018989,20.639063,17.623713,19.187584,0.015300
450.399994,1.200000,450.111938,4.024950,4.009500,4.018857,20.633997,17.618708,19.187113,0.015450
,,450.110748,4.024800,4.009800,4.018846,20.639063,17.623713,19.187820,0.015000
450.399994,1.200000,450.120758,4.025100,4.009650,4.018935,20.639063,17.623713,19.187662,0.015450
,,450.132477,4.025100,4.009650,4.019040,20.639063,17.623713,19.187742,0.015450
450.399994,1.200000,450.100372,4.024500,4.009350,4.018754,20.639063,17.623713,19.187584,0.015150
,,450.125427,4.024800,4.009500,4.018977,20.639063,17.623713,19.187584,0.015300
450.399994,1.200000,450.132324,4.025250,4.009950,4.019039,20.639063,17.623713,19.187428,0.015300
,,450.136475,4.025250,4.009950,4.019076,20.639063,17.623713,19.187033,0.015300
450.399994,1.200000,450.106323,4.024650,4.009350,4.018806,20.639063,17.623713,19.187662,0.015300
,,450.135101,4.024950,4.009650,4.019063,20.639063,17.623713,19.187111,0.015300
450.399994,1.100000,450.123352,4.024800,4.009500,4.018959,20.639063,17.623713,19.187979,0.015300
,,450.123138,4.025100,4.009950,4.018957,20.639063,17.623713,19.187504,0.015150
450.399994,1.200000,450.126587,4.025100,4.009800,4.018987,20.639063,17.623713,19.187740,0.015300
,,450.127686,4.024950,4.009500,4.018997,20.639063,17.623713,19.187506,0.015450
450.399994,1.200000,450.121368,4.024800,4.009350,4.018941,20.639063,17.623713,19.187349,0.015450
,,450.117920,4.024650,4.009500,4.018910,20.639063,17.623713,19.187664,0.015150
450.399994,1.200000,450.127167,4.024950,4.009800,4.018992,20.639063,17.623713,19.187662,0.015150
,,450.122833,4.025100,4.009800,4.018954,20.639063,17.623713,19.187662,0.015300
450.399994,1.200000,450.145660,4.025100,4.009800,4.019158,20.639063,17.623713,19.187504,0.015300
450.399994,1.200000,450.147186,4.025100,4.009500,4.019171,20.639063,17.628748,19.187664,0.015600
,,450.120850,4.024800,4.009800,4.018936,20.639063,17.623713,19.187895,0.015000
450.399994,1.100000,450.121033,4.024800,4.009650,4.018938,20.639063,17.623713,19.187819,0.015150
,,450.133362,4.025100,4.009800,4.019048,20.639063,17.623713,19.187582,0.015300
450.399994,1.100000,450.135620,4.024950,4.009800,4.019068,20.639063,17.623713,19.187187,0.015150
,,450.128784,4.024950,4.009350,4.019007,20.639063,17.623713,19.187820,0.015600
450.399994,1.100000,450.127960,4.024800,4.009500,4.019000,20.639063,17.623713,19.187582,0.015300
,,450.130981,4.024950,4.009650,4.019027,20.639063,17.623713,19.187582,0.015300
450.399994,1.200000,450.129456,4.024950,4.009950,4.019013,20.639063,17.628748,19.187664,0.015000
,,450.128906,4.024950,4.009500,4.019008,20.639063,17.628748,19.187586,0.015450
450.399994,1.200000,450.125854,4.024950,4.009500,4.018981,20.639063,17.628748,19.187979,0.015450
,,450.118469,4.024800,4.009350,4.018915,20.639063,17.628748,19.187662,0.015450
450.399994,1.200000,450.113464,4.024800,4.009500,4.018870,20.639063,17.628748,19.187584,0.015300
,,450.126007,4.025250,4.009950,4.018982,20.644129,17.628748,19.187979,0.015300
450.399994,1.100000,450.121155,4.024950,4.009650,4.018939,20.644129,17.628748,19.187426,0.015300
,,450.125824,4.025100,4.009500,4.018981,20.639063,17.628748,19.187426,0.015600
450.500000,1.200000,450.114502,4.024500,4.009500,4.018879,20.639063,17.628748,19.187191,0.015000
,,450.133453,4.024950,4.009800,4.019049,20.639063,17.628748,19.187584,0.015150
450.399994,1.100000,450.113373,4.024950,4.009650,4.018869,20.644129,17.628748,19.187582,0.015300
450.399994,1.200000,450.147095,4.025100,4.009950,4.019170,20.639063,17.628748,19.187267,0.015150
450.399994,1.200000,450.139374,4.025100,4.009800,4.019102,20.639063,17.628748,19.187031,0.015300
,,450.138031,4.025250,4.009800,4.019090,20.644129,17.628748,19.187265,0.015450
450.399994,1.100000,450.127899,4.024800,4.009500,4.018999,20.639063,17.628748,19.186949,0.015300
,,450.133301,4.024950,4.009500,4.019047,20.639063,17.628748,19.187347,0.015450
450.399994,1.100000,450.131195,4.024800,4.009650,4.019029,20.644129,17.628748,19.187504,0.015150
,,450.146576,4.025550,4.010100,4.019166,20.644129,17.628748,19.187189,0.015450
450.399994,1.100000,450.152802,4.025400,4.010250,4.019221,20.644129,17.628748,19.187662,0.015150
,,450.126129,4.024950,4.009650,4.018983,20.644129,17.628748,19.187349,0.015300
450.399994,1.100000,450.124207,4.024950,4.009350,4.018966,20.644129,17.628748,19.187660,0.015600
,,450.161896,4.025250,4.009800,4.019303,20.639063,17.628748,19.187504,0.015450
450.399994,1.100000,450.121765,4.024800,4.009350,4.018944,20.639063,17.628748,19.187189,0.015450
,,450.156219,4.025250,4.010100,4.019252,20.644129,17.628748,19.187031,0.015150
450.399994,1.100000,450.157410,4.025250,4.010100,4.019263,20.644129,17.628748,19.187109,0.015150
,,450.141479,4.025100,4.009800,4.019120,20.644129,17.628748,19.187111,0.015300
450.399994,1.100000,450.153748,4.025250,4.009800,4.019230,20.644129,17.628748,19.186872,0.015450
,,450.143890,4.024950,4.009650,4.019142,20.644129,17.628748,19.187109,0.015300
450.399994,1.100000,450.145782,4.025100,4.009800,4.019159,20.644129,17.628748,19.187109,0.015300
,,450.140991,4.024950,4.009650,4.019116,20.644129,17.628748,19.187189,0.015300
450.399994,1.100000,450.114471,4.025100,4.009800,4.018879,20.644129,17.628748,19.186401,0.015300
,,450.133606,4.025100,4.009950,4.019050,20.644129,17.628748,19.186953,0.015150
450.399994,1.000000,450.133789,4.025100,4.009800,4.019052,20.644129,17.633783,19.186716,0.015300
,,450.074463,4.024650,4.009350,4.018522,20.644129,17.628748,19.186718,0.015300
450.399994,1.200000,449.745056,4.021500,4.005750,4.015581,20.644129,17.633783,19.186874,0.015750
,,450.142944,4.025100,4.009650,4.019134,20.644129,17.628748,19.186794,0.015450
450.399994,1.200000,450.176910,4.025100,4.009800,4.019437,20.644129,17.628748,19.186638,0.015300
,,450.146576,4.025100,4.009800,4.019166,20.644129,17.628748,19.187033,0.015300
450.399994,1.100000,450.185211,4.025400,4.010100,4.019511,20.644129,17.633783,19.186953,0.015300
,,450.159607,4.025400,4.010250,4.019282,20.644129,17.633783,19.186714,0.015150
450.399994,1.100000,450.162445,4.025250,4.009950,4.019308,20.644129,17.633783,19.186951,0.015300
,,450.149445,4.025100,4.009800,4.019191,20.644129,17.628748,19.186718,0.015300
450.399994,1.100000,450.176666,4.025400,4.009800,4.019434,20.644129,17.633783,19.186638,0.015600
,,450.147186,4.025100,4.009650,4.019171,20.644129,17.633783,19.186638,0.015450
450.399994,1.100000,450.137634,4.024800,4.009650,4.019086,20.644129,17.633783,19.186636,0.015150
,,450.141632,4.025100,4.009800,4.019122,20.644129,17.633783,19.186716,0.015300
450.399994,1.100000,450.149200,4.025250,4.009950,4.019189,20.644129,17.633783,19.186481,0.015300
,,450.159943,4.025400,4.010100,4.019285,20.644129,17.628748,19.186480,0.015300
450.500000,1.200000,450.163910,4.025250,4.010100,4.019320,20.644129,17.633783,19.186558,0.015150
450.399994,1.100000,450.169159,4.025250,4.009950,4.019368,20.644129,17.633783,19.186636,0.015300
,,450.157806,4.025100,4.009650,4.019266,20.649195,17.633783,19.186558,0.015450
450.399994,1.100000,450.151642,4.025100,4.009800,4.019211,20.644129,17.633783,19.186716,0.015300
,,450.181854,4.025550,4.010250,4.019481,20.644129,17.633783,19.186634,0.015300
450.399994,1.100000,450.155518,4.025250,4.009950,4.019246,20.644129,17.633783,19.186161,0.015300
,,450.163330,4.025400,4.010100,4.019315,20.644129,17.633783,19.186949,0.015300
450.399994,1.100000,450.164215,4.025250,4.009950,4.019323,20.644129,17.633783,19.186636,0.015300
,,450.161316,4.025100,4.009800,4.019298,20.644129,17.633783,19.186319,0.015300
450.399994,1.100000,450.170105,4.025250,4.010100,4.019376,20.644129,17.633783,19.186480,0.015150
,,450.176270,4.025400,4.010250,4.019431,20.644129,17.633783,19.186476,0.015150
450.399994,1.100000,450.183746,4.025550,4.010250,4.019498,20.644129,17.633783,19.186478,0.015300
,,450.183441,4.025550,4.010250,4.019495,20.644129,17.633783,19.186872,0.015300
