Time,total_v,max_v,min_v,avg_v,max-min,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,max_temp,min_temp,avg_temp,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,undervoltage,overvoltage,pec,overtemperature,openwire,openwire_temp
2022772,96.498161,3.447600,3.445050,3.446363,0.002550,3.446850,3.447000,3.446400,3.446550,3.446700,3.447150,3.447450,3.446100,3.446700,3.446100,3.446250,3.445050,3.446100,3.446400,3.445950,3.445950,3.445350,3.446850,3.445800,3.445800,3.445350,3.446550,3.446700,3.446400,3.446250,3.446850,3.447600,3.445950,21.034204,20.143366,20.370022,20.289972,20.284906,20.239405,20.325373,20.143366,20.168634,21.034204,20.370874,,,,,,,20.583368,0,0,0,0,0,0
2023273,96.498756,3.447450,3.445200,3.446384,0.002250,3.446850,3.447000,3.446550,3.446550,3.446700,3.447150,3.447450,3.446100,3.446850,3.446250,3.446250,3.445200,3.446250,3.446400,3.445950,3.445950,3.445350,3.446850,3.445800,3.445800,3.445350,3.446550,3.446550,3.446400,3.446250,3.446850,3.447450,3.446100,21.034204,20.143366,20.370338,20.289972,20.284906,20.244471,20.325373,20.143366,20.168634,21.034204,20.370874,,,,,,,20.583368,0,0,0,0,0,0
2023774,96.497696,3.447450,3.445050,3.446346,0.002400,3.446850,3.447000,3.446550,3.446550,3.446700,3.447150,3.447450,3.446100,3.446700,3.446100,3.446250,3.445050,3.446100,3.446250,3.445950,3.445950,3.445500,3.446850,3.445800,3.445650,3.445350,3.446400,3.446550,3.446400,3.446100,3.446850,3.447450,3.446100,21.034204,20.143366,20.370022,20.289972,20.284906,20.239405,20.325373,20.143366,20.168634,21.034204,20.370874,,,,,,,20.583368,0,0,0,0,0,0
2024275,96.497406,3.447450,3.445050,3.446336,0.002400,3.446850,3.447000,3.446400,3.446550,3.446550,3.447150,3.447450,3.446100,3.446700,3.446100,3.446100,3.445050,3.446100,3.446400,3.445950,3.445950,3.445500,3.446850,3.445800,3.445800,3.445350,3.446400,3.446550,3.446400,3.446100,3.446850,3.447450,3.445950,21.034204,20.148401,20.370337,20.289972,20.284906,20.239405,20.325373,20.148401,20.168634,21.034204,20.370874,,,,,,,20.583368,0,0,0,0,0,0
2024776,96.496948,3.447450,3.445050,3.446320,0.002400,3.446850,3.447000,3.446550,3.446550,3.446550,3.447150,3.447450,3.446100,3.446700,3.446100,3.446100,3.445050,3.446100,3.446400,3.445950,3.445800,3.445350,3.446850,3.445800,3.445650,3.445350,3.446400,3.446550,3.446400,3.446100,3.446700,3.447450,3.445950,21.034204,20.148401,20.370653,20.289972,20.284906,20.239405,20.325373,20.148401,20.168634,21.034204,20.370874,,,,,,,20.583368,0,0,0,0,0,0
2025277,96.497101,3.447450,3.445050,3.446325,0.002400,3.446850,3.447000,3.446550,3.446550,3.446550,3.447150,3.447450,3.446100,3.446700,3.445950,3.446100,3.445050,3.446100,3.446250,3.445950,3.445800,3.445350,3.446850,3.445800,3.445650,3.445350,3.446550,3.446550,3.446400,3.446250,3.446850,3.447450,3.445950,21.034204,20.148401,20.370337,20.289972,20.284906,20.239405,20.325373,20.148401,20.168634,21.034204,20.370874,,,,,,,20.583368,0,0,0,0,0,0
2025778,96.496216,3.447450,3.445050,3.446293,0.002400,3.446700,3.447000,3.446550,3.446550,3.446550,3.447000,3.447450,3.445950,3.446700,3.445950,3.446250,3.445050,3.446100,3.446250,3.445950,3.445800,3.445350,3.446700,3.445800,3.445650,3.445350,3.446400,3.446550,3.446400,3.446100,3.446850,3.447300,3.445950,21.034204,20.143366,20.370655,20.295038,20.284906,20.244471,20.325373,20.143366,20.163568,21.034204,20.370874,,,,,,,20.583368,0,0,0,0,0,0
2026279,96.496513,3.447450,3.445050,3.446304,0.002400,3.446850,3.447000,3.446400,3.446400,3.446550,3.447000,3.447450,3.446100,3.446700,3.445950,3.446250,3.445050,3.446100,3.446250,3.445950,3.445950,3.445350,3.446700,3.445650,3.445650,3.445350,3.446400,3.446550,3.446400,3.446250,3.446850,3.447450,3.445950,21.034204,20.143366,20.370653,20.289972,20.284906,20.244471,20.325373,20.143366,20.168634,21.034204,20.370874,,,,,,,20.583368,0,0,0,0,0,0
2026780,96.495300,3.447450,3.445050,3.446261,0.002400,3.446850,3.447000,3.446400,3.446400,3.446550,3.447000,3.447300,3.445950,3.446700,3.445950,3.446100,3.445050,3.445950,3.446250,3.445950,3.445800,3.445350,3.446700,3.445650,3.445650,3.445350,3.446400,3.446550,3.446250,3.446100,3.446700,3.447450,3.445950,21.034204,20.148401,20.370968,20.289972,20.284906,20.239405,20.325373,20.148401,20.168634,21.034204,20.375940,,,,,,,20.583368,0,0,0,0,0,0
2027281,96.495453,3.447300,3.444900,3.446266,0.002400,3.446850,3.447000,3.446400,3.446400,3.446400,3.447000,3.447300,3.445950,3.446700,3.445950,3.446100,3.444900,3.446100,3.446250,3.445950,3.445800,3.445350,3.446700,3.445800,3.445650,3.445350,3.446400,3.446550,3.446400,3.446100,3.446850,3.447300,3.445950,21.034204,20.148401,20.371286,20.295038,20.284906,20.244471,20.325373,20.148401,20.168634,21.034204,20.375940,,,,,,,20.583368,0,0,0,0,0,0
2027782,96.495758,3.447300,3.445050,3.446277,0.002250,3.446850,3.447000,3.446400,3.446400,3.446550,3.447000,3.447300,3.446100,3.446700,3.446100,3.446250,3.445050,3.446100,3.446250,3.445800,3.445950,3.445350,3.446700,3.445650,3.445650,3.445200,3.446400,3.446550,3.446250,3.446100,3.446850,3.447300,3.445950,21.039270,20.148401,20.370970,20.289972,20.284906,20.239405,20.325373,20.148401,20.168634,21.039270,20.375940,,,,,,,20.583368,0,0,0,0,0,0
2028283,96.495605,3.447450,3.444900,3.446272,0.002550,3.446700,3.447000,3.446400,3.446550,3.446550,3.447000,3.447300,3.445950,3.446700,3.445950,3.446100,3.444900,3.446100,3.446250,3.445950,3.445800,3.445350,3.446700,3.445650,3.445650,3.445350,3.446400,3.446550,3.446400,3.446100,3.446850,3.447450,3.445950,21.034204,20.148401,20.370968,20.289972,20.284906,20.239405,20.325373,20.148401,20.168634,21.034204,20.370874,,,,,,,20.583368,0,0,0,0,0,0
2028784,96.494995,3.447300,3.444900,3.446250,0.002400,3.446700,3.447000,3.446400,3.446400,3.446550,3.447000,3.447300,3.446100,3.446700,3.446100,3.446100,3.444900,3.446100,3.446250,3.445800,3.445800,3.445350,3.446700,3.445650,3.445650,3.445200,3.446400,3.446550,3.446250,3.446100,3.446700,3.447300,3.445950,21.039270,20.143366,20.371603,20.289972,20.284906,20.244471,20.325373,20.143366,20.168634,21.039270,20.370874,,,,,,,20.583368,0,0,0,0,0,0
2029285,96.494858,3.447300,3.445050,3.446245,0.002250,3.446700,3.446850,3.446400,3.446400,3.446550,3.447000,3.447300,3.446100,3.446700,3.445950,3.446100,3.445050,3.446100,3.446250,3.445800,3.445800,3.445350,3.446700,3.445650,3.445650,3.445200,3.446400,3.446550,3.446250,3.446100,3.446700,3.447300,3.445950,21.034204,20.148401,20.371601,20.289972,20.284906,20.244471,20.325373,20.148401,20.168634,21.034204,20.370874,,,,,,,20.583368,0,0,0,0,0,0
2029786,96.494095,3.447300,3.444900,3.446218,0.002400,3.446700,3.446850,3.446400,3.446400,3.446400,3.447000,3.447300,3.446100,3.446700,3.445950,3.446100,3.444900,3.446100,3.446100,3.445800,3.445650,3.445350,3.446700,3.445650,3.445650,3.445200,3.446400,3.446550,3.446250,3.446100,3.446700,3.447300,3.445800,21.034204,20.143366,20.371601,20.289972,20.284906,20.239405,20.330408,20.143366,20.168634,21.034204,20.375940,,,,,,,20.583368,0,0,0,0,0,0
2030788,96.493637,3.447300,3.444900,3.446201,0.002400,3.446700,3.446850,3.446400,3.446400,3.446400,3.446850,3.447300,3.445950,3.446700,3.445950,3.446100,3.444900,3.445950,3.446100,3.445950,3.445800,3.445350,3.446550,3.445650,3.445650,3.445200,3.446250,3.446550,3.446250,3.446100,3.446700,3.447300,3.445800,21.039270,20.148401,20.372866,20.295038,20.284906,20.244471,20.330408,20.148401,20.168634,21.039270,20.375940,,,,,,,20.583368,0,0,0,0,0,0
2031289,96.493500,3.447300,3.444900,3.446196,0.002400,3.446700,3.446850,3.446400,3.446400,3.446400,3.447000,3.447300,3.445950,3.446550,3.445950,3.446100,3.444900,3.445950,3.446100,3.445800,3.445800,3.445200,3.446700,3.445650,3.445650,3.445200,3.446250,3.446550,3.446250,3.446100,3.446700,3.447300,3.445800,21.039270,20.148401,20.372549,20.289972,20.284906,20.244471,20.330408,20.148401,20.168634,21.039270,20.375940,,,,,,,20.583368,0,0,0,0,0,0
2031790,96.493362,3.447300,3.444900,3.446192,0.002400,3.446700,3.446850,3.446400,3.446400,3.446400,3.447000,3.447300,3.445950,3.446550,3.445950,3.446100,3.444900,3.445950,3.446250,3.445800,3.445800,3.445200,3.446700,3.445650,3.445650,3.445200,3.446250,3.446400,3.446250,3.445950,3.446700,3.447300,3.445800,21.039270,20.148401,20.372549,20.295038,20.284906,20.244471,20.330408,20.148401,20.168634,21.039270,20.370874,,,,,,,20.583368,0,0,0,0,0,0
2032291,96.493042,3.447300,3.444900,3.446180,0.002400,3.446700,3.446850,3.446250,3.446400,3.446400,3.447000,3.447300,3.445950,3.446550,3.445950,3.446100,3.444900,3.445950,3.446100,3.445800,3.445650,3.445350,3.446550,3.445650,3.445650,3.445200,3.446250,3.446400,3.446250,3.446100,3.446700,3.447300,3.445800,21.039270,20.148401,20.372866,20.295038,20.284906,20.244471,20.330408,20.148401,20.168634,21.039270,20.375940,,,,,,,20.583368,0,0,0,0,0,0
2032792,96.492157,3.447300,3.444900,3.446148,0.002400,3.446700,3.446850,3.446250,3.446400,3.446400,3.446850,3.447300,3.445950,3.446550,3.445950,3.445950,3.444900,3.445950,3.446100,3.445800,3.445800,3.445350,3.446550,3.445650,3.445500,3.445200,3.446250,3.446400,3.446100,3.445950,3.446550,3.447150,3.445800,21.039270,20.148401,20.374132,20.295038,20.284906,20.244471,20.330408,20.148401,20.168634,21.039270,20.375940,,,,,,,20.588434,0,0,0,0,0,0
2033293,96.492004,3.447300,3.444900,3.446143,0.002400,3.446700,3.446850,3.446400,3.446250,3.446400,3.446850,3.447150,3.445800,3.446550,3.445950,3.446100,3.444900,3.445950,3.446100,3.445800,3.445650,3.445200,3.446550,3.445650,3.445500,3.445200,3.446250,3.446400,3.446250,3.445950,3.446550,3.447300,3.445800,21.039270,20.148401,20.372866,20.289972,20.284906,20.244471,20.330408,20.148401,20.168634,21.039270,20.375940,,,,,,,20.583368,0,0,0,0,0,0
2033794,96.491852,3.447300,3.444900,3.446138,0.002400,3.446700,3.446850,3.446250,3.446250,3.446400,3.447000,3.447150,3.445950,3.446550,3.445950,3.445950,3.444900,3.445800,3.446100,3.445800,3.445650,3.445200,3.446550,3.445650,3.445500,3.445200,3.446250,3.446400,3.446250,3.445950,3.446550,3.447300,3.445800,21.039270,20.148401,20.372866,20.289972,20.284906,20.244471,20.330408,20.148401,20.168634,21.039270,20.375940,,,,,,,20.583368,0,0,0,0,0,0
2034796,96.490662,3.447300,3.444750,3.446095,0.002550,3.446550,3.446850,3.446250,3.446250,3.446400,3.446850,3.447150,3.445800,3.446550,3.445800,3.445950,3.444750,3.445950,3.446100,3.445650,3.445650,3.445200,3.446550,3.445500,3.445500,3.445050,3.446250,3.446400,3.446100,3.445950,3.446550,3.447300,3.445800,21.039270,20.148401,20.373501,20.289972,20.289972,20.244471,20.325373,20.148401,20.168634,21.039270,20.375940,,,,,,,20.588434,0,0,0,0,0,0
2035297,96.490967,3.447300,3.444900,3.446106,0.002400,3.446550,3.446850,3.446250,3.446250,3.446400,3.446850,3.447150,3.445800,3.446550,3.445800,3.445950,3.444900,3.445950,3.446100,3.445800,3.445650,3.445200,3.446550,3.445500,3.445500,3.445050,3.446250,3.446400,3.446100,3.445950,3.446550,3.447300,3.445800,21.039270,20.148401,20.373816,20.295038,20.284906,20.244471,20.330408,20.148401,20.168634,21.039270,20.375940,,,,,,,20.583368,0,0,0,0,0,0
2036299,96.490356,3.447150,3.444900,3.446084,0.002250,3.446550,3.446850,3.446250,3.446250,3.446250,3.446850,3.447150,3.445800,3.446400,3.445800,3.445950,3.444900,3.445950,3.446100,3.445650,3.445650,3.445200,3.446550,3.445500,3.445500,3.445050,3.446250,3.446400,3.446100,3.445950,3.446550,3.447150,3.445800,21.039270,20.148401,20.374449,20.295038,20.289972,20.244471,20.330408,20.148401,20.168634,21.039270,20.375940,,,,,,,20.588434,0,0,0,0,0,0
2036800,96.490211,3.447150,3.444750,3.446079,0.002400,3.446550,3.446850,3.446250,3.446250,3.446250,3.446850,3.447150,3.445800,3.446400,3.445800,3.445950,3.444750,3.445950,3.446100,3.445800,3.445650,3.445200,3.446550,3.445500,3.445500,3.445050,3.446250,3.446400,3.446100,3.445950,3.446550,3.447000,3.445800,21.039270,20.148401,20.374447,20.295038,20.284906,20.244471,20.330408,20.148401,20.168634,21.039270,20.375940,,,,,,,20.588434,0,0,0,0,0,0
2037301,96.489151,3.447150,3.444750,3.446041,0.002400,3.446550,3.446700,3.446250,3.446250,3.446250,3.446700,3.447150,3.445800,3.446400,3.445800,3.445950,3.444750,3.445800,3.445950,3.445800,3.445650,3.445050,3.446550,3.445500,3.445500,3.445050,3.446250,3.446250,3.446100,3.445800,3.446550,3.447150,3.445650,21.039270,20.148401,20.374130,20.295038,20.289972,20.244471,20.330408,20.148401,20.168634,21.039270,20.375940,,,,,,,20.588434,0,0,0,0,0,0
2037802,96.489304,3.447150,3.444750,3.446047,0.002400,3.446550,3.446700,3.446250,3.446250,3.446400,3.446850,3.447150,3.445800,3.446400,3.445800,3.445950,3.444750,3.445800,3.445950,3.445650,3.445650,3.445200,3.446550,3.445500,3.445500,3.445050,3.446100,3.446250,3.446100,3.445800,3.446550,3.447150,3.445650,21.039270,20.148401,20.374763,20.295038,20.289972,20.244471,20.330408,20.148401,20.168634,21.039270,20.375940,,,,,,,20.588434,0,0,0,0,0,0
2038303,96.489159,3.447150,3.444750,3.446041,0.002400,3.446550,3.446700,3.446250,3.446250,3.446250,3.446700,3.447150,3.445650,3.446550,3.445800,3.445950,3.444750,3.445800,3.446100,3.445650,3.445650,3.445200,3.446550,3.445500,3.445500,3.445050,3.446250,3.446250,3.446100,3.445950,3.446400,3.447000,3.445650,21.039270,20.148401,20.374447,20.295038,20.284906,20.244471,20.330408,20.148401,20.168634,21.039270,20.375940,,,,,,,20.588434,0,0,0,0,0,0
2038804,96.489006,3.447150,3.444750,3.446036,0.002400,3.446550,3.446700,3.446250,3.446250,3.446250,3.446700,3.447150,3.445800,3.446550,3.445800,3.445950,3.444750,3.445800,3.445950,3.445650,3.445650,3.445050,3.446400,3.445500,3.445500,3.445050,3.446100,3.446400,3.446100,3.445800,3.446550,3.447150,3.445650,21.039270,20.148401,20.374447,20.289972,20.289972,20.244471,20.330408,20.148401,20.168634,21.039270,20.375940,,,,,,,20.588434,0,0,0,0,0,0
2039305,96.488251,3.447150,3.444750,3.446009,0.002400,3.446550,3.446700,3.446100,3.446250,3.446250,3.446700,3.447000,3.445800,3.446400,3.445800,3.445950,3.444750,3.445800,3.445950,3.445650,3.445650,3.445050,3.446400,3.445350,3.445500,3.445050,3.446100,3.446250,3.446100,3.445800,3.446550,3.447150,3.445650,21.039270,20.148401,20.375397,20.295038,20.289972,20.244471,20.330408,20.148401,20.168634,21.039270,20.375940,,,,,,,20.588434,0,0,0,0,0,0
2039805,96.488106,3.447150,3.444750,3.446004,0.002400,3.446400,3.446700,3.446100,3.446100,3.446400,3.446850,3.447000,3.445800,3.446400,3.445800,3.445950,3.444750,3.445800,3.445950,3.445650,3.445650,3.445050,3.446400,3.445500,3.445350,3.445050,3.446100,3.446250,3.445950,3.445800,3.446550,3.447150,3.445650,21.044336,20.148401,20.375397,20.295038,20.289972,20.244471,20.330408,20.148401,20.168634,21.044336,20.375940,,,,,,,20.588434,0,0,0,0,0,0
2040307,96.488106,3.447150,3.444750,3.446004,0.002400,3.446550,3.446700,3.446100,3.446250,3.446250,3.446700,3.447000,3.445800,3.446400,3.445800,3.445800,3.444750,3.445800,3.445950,3.445650,3.445500,3.445050,3.446400,3.445500,3.445500,3.445050,3.446100,3.446250,3.446100,3.445800,3.446550,3.447150,3.445650,21.044336,20.148401,20.375397,20.295038,20.289972,20.244471,20.330408,20.148401,20.168634,21.044336,20.375940,,,,,,,20.588434,0,0,0,0,0,0
2040808,96.487503,3.447000,3.444750,3.445982,0.002250,3.446400,3.446700,3.446100,3.446250,3.446250,3.446700,3.447000,3.445650,3.446400,3.445800,3.445800,3.444750,3.445800,3.445950,3.445650,3.445650,3.445050,3.446550,3.445350,3.445350,3.445050,3.446100,3.446250,3.446100,3.445800,3.446400,3.447000,3.445650,21.044336,20.148401,20.375080,20.295038,20.289972,20.244471,20.330408,20.148401,20.168634,21.044336,20.375940,,,,,,,20.588434,0,0,0,0,0,0
2041308,96.487656,3.447150,3.444750,3.445988,0.002400,3.446550,3.446700,3.446100,3.446250,3.446250,3.446700,3.447000,3.445800,3.446400,3.445800,3.445950,3.444750,3.445800,3.445950,3.445650,3.445650,3.445050,3.446400,3.445350,3.445350,3.444900,3.446100,3.446250,3.445950,3.445800,3.446400,3.447150,3.445650,21.044336,20.148401,20.375713,20.295038,20.289972,20.244471,20.330408,20.148401,20.173700,21.044336,20.375940,,,,,,,20.588434,0,0,0,0,0,0
2041809,96.486908,3.447150,3.444750,3.445961,0.002400,3.446400,3.446700,3.446100,3.446250,3.446250,3.446700,3.447000,3.445650,3.446400,3.445650,3.445800,3.444750,3.445800,3.445950,3.445650,3.445500,3.445050,3.446400,3.445500,3.445350,3.444900,3.446100,3.446100,3.445950,3.445800,3.446400,3.447150,3.445650,21.044336,20.148401,20.376030,20.295038,20.289972,20.244471,20.330408,20.148401,20.168634,21.044336,20.375940,,,,,,,20.588434,0,0,0,0,0,0
2042311,96.486305,3.447000,3.444600,3.445940,0.002400,3.446400,3.446700,3.446100,3.446100,3.446250,3.446700,3.447000,3.445650,3.446400,3.445650,3.445800,3.444600,3.445800,3.445950,3.445650,3.445500,3.445050,3.446400,3.445350,3.445350,3.444900,3.446100,3.446250,3.445950,3.445800,3.446400,3.447000,3.445500,21.044336,20.148401,20.376030,20.295038,20.289972,20.244471,20.330408,20.148401,20.168634,21.044336,20.375940,,,,,,,20.588434,0,0,0,0,0,0
2042811,96.486595,3.447000,3.444600,3.445950,0.002400,3.446400,3.446700,3.446100,3.446100,3.446100,3.446700,3.447000,3.445650,3.446400,3.445800,3.445800,3.444600,3.445800,3.445950,3.445650,3.445500,3.445050,3.446400,3.445350,3.445350,3.444900,3.446100,3.446250,3.445950,3.445800,3.446550,3.447000,3.445650,21.044336,20.148401,20.375397,20.295038,20.289972,20.244471,20.330408,20.148401,20.168634,21.044336,20.375940,,,,,,,20.588434,0,0,0,0,0,0
2043313,96.485855,3.447000,3.444600,3.445923,0.002400,3.446400,3.446700,3.446100,3.446100,3.446250,3.446700,3.447000,3.445650,3.446250,3.445650,3.445800,3.444600,3.445650,3.445800,3.445650,3.445500,3.445050,3.446250,3.445350,3.445350,3.444900,3.446100,3.446250,3.445950,3.445800,3.446400,3.447000,3.445650,21.044336,20.148401,20.376030,20.295038,20.289972,20.244471,20.330408,20.148401,20.168634,21.044336,20.375940,,,,,,,20.588434,0,0,0,0,0,0
2043813,96.486603,3.447000,3.444600,3.445950,0.002400,3.446400,3.446700,3.446100,3.446100,3.446250,3.446700,3.447000,3.445650,3.446400,3.445800,3.445800,3.444600,3.445800,3.445950,3.445650,3.445500,3.445050,3.446400,3.445350,3.445350,3.444900,3.446100,3.446250,3.445950,3.445800,3.446400,3.447000,3.445650,21.044336,20.148401,20.375713,20.295038,20.289972,20.244471,20.330408,20.148401,20.168634,21.044336,20.381006,,,,,,,20.588434,0,0,0,0,0,0
2044315,96.485855,3.447000,3.444600,3.445923,0.002400,3.446400,3.446700,3.446100,3.446100,3.446100,3.446550,3.447000,3.445650,3.446400,3.445650,3.445800,3.444600,3.445800,3.445950,3.445500,3.445500,3.445050,3.446400,3.445350,3.445350,3.444900,3.446100,3.446250,3.445950,3.445800,3.446400,3.447000,3.445500,21.044336,20.148401,20.376661,20.295038,20.289972,20.244471,20.330408,20.148401,20.168634,21.044336,20.381006,,,,,,,20.593500,0,0,0,0,0,0
2044815,96.485405,3.447000,3.444600,3.445907,0.002400,3.446400,3.446550,3.446100,3.446100,3.446250,3.446700,3.447000,3.445650,3.446400,3.445650,3.445800,3.444600,3.445800,3.445950,3.445500,3.445500,3.445050,3.446250,3.445350,3.445200,3.444900,3.445950,3.446100,3.445950,3.445800,3.446400,3.447000,3.445500,21.049402,20.148401,20.376347,20.295038,20.289972,20.244471,20.330408,20.148401,20.168634,21.049402,20.375940,,,,,,,20.593500,0,0,0,0,0,0
2045316,96.484962,3.447000,3.444600,3.445892,0.002400,3.446400,3.446550,3.446100,3.446100,3.446100,3.446700,3.447000,3.445650,3.446250,3.445650,3.445800,3.444600,3.445650,3.445800,3.445500,3.445500,3.445050,3.446250,3.445350,3.445200,3.444900,3.445950,3.446250,3.445950,3.445800,3.446400,3.447000,3.445500,21.049402,20.148401,20.376980,20.295038,20.289972,20.244471,20.335474,20.148401,20.173700,21.049402,20.381006,,,,,,,20.588434,0,0,0,0,0,0
2045817,96.484665,3.447000,3.444600,3.445881,0.002400,3.446400,3.446550,3.445950,3.446100,3.446100,3.446550,3.446850,3.445650,3.446250,3.445650,3.445800,3.444600,3.445650,3.445950,3.445500,3.445500,3.445050,3.446250,3.445350,3.445350,3.444900,3.445950,3.446250,3.445950,3.445650,3.446400,3.447000,3.445500,21.044336,20.148401,20.376978,20.295038,20.289972,20.244471,20.335474,20.148401,20.168634,21.044336,20.381006,,,,,,,20.588434,0,0,0,0,0,0
2046318,96.484657,3.447000,3.444600,3.445881,0.002400,3.446400,3.446700,3.445950,3.446100,3.446100,3.446550,3.447000,3.445650,3.446250,3.445650,3.445800,3.444600,3.445650,3.445950,3.445500,3.445350,3.445050,3.446250,3.445350,3.445350,3.444900,3.445950,3.446100,3.445950,3.445650,3.446400,3.447000,3.445500,21.044336,20.148401,20.376661,20.295038,20.289972,20.244471,20.330408,20.148401,20.168634,21.044336,20.381006,,,,,,,20.588434,0,0,0,0,0,0
2046820,96.484055,3.447000,3.444600,3.445859,0.002400,3.446400,3.446700,3.445950,3.446100,3.446100,3.446700,3.446850,3.445650,3.446250,3.445650,3.445650,3.444600,3.445650,3.445800,3.445500,3.445500,3.444900,3.446250,3.445350,3.445200,3.444750,3.445950,3.446100,3.445950,3.445650,3.446400,3.447000,3.445500,21.044336,20.153467,20.377926,20.295038,20.289972,20.249506,20.330408,20.153467,20.173700,21.044336,20.381006,,,,,,,20.593500,0,0,0,0,0,0
2047321,96.484207,3.447000,3.444600,3.445864,0.002400,3.446400,3.446550,3.445950,3.446100,3.446100,3.446550,3.447000,3.445650,3.446250,3.445650,3.445800,3.444600,3.445650,3.445800,3.445500,3.445350,3.444900,3.446250,3.445350,3.445200,3.444900,3.446100,3.446250,3.445800,3.445650,3.446400,3.447000,3.445500,21.044336,20.153467,20.377611,20.295038,20.289972,20.249506,20.330408,20.153467,20.173700,21.044336,20.381006,,,,,,,20.593500,0,0,0,0,0,0
2047822,96.483459,3.447000,3.444600,3.445838,0.002400,3.446400,3.446550,3.445950,3.446100,3.446100,3.446700,3.447000,3.445650,3.446250,3.445650,3.445650,3.444600,3.445650,3.445800,3.445500,3.445350,3.444900,3.446250,3.445200,3.445200,3.444750,3.445950,3.446100,3.445800,3.445650,3.446400,3.446850,3.445500,21.049402,20.153467,20.377296,20.295038,20.289972,20.244471,20.335474,20.153467,20.168634,21.049402,20.381006,,,,,,,20.593500,0,0,0,0,0,0
2048322,96.482849,3.447000,3.444450,3.445816,0.002550,3.446400,3.446550,3.445950,3.445950,3.446100,3.446550,3.446850,3.445500,3.446250,3.445650,3.445650,3.444450,3.445650,3.445800,3.445500,3.445350,3.444900,3.446250,3.445200,3.445200,3.444900,3.445950,3.446100,3.445800,3.445650,3.446250,3.447000,3.445500,21.044336,20.153467,20.378242,20.300074,20.289972,20.249506,20.335474,20.153467,20.173700,21.044336,20.381006,,,,,,,20.593500,0,0,0,0,0,0
2048824,96.483154,3.447000,3.444600,3.445827,0.002400,3.446250,3.446550,3.446100,3.446100,3.446100,3.446550,3.447000,3.445500,3.446250,3.445650,3.445650,3.444600,3.445650,3.445800,3.445500,3.445350,3.444900,3.446250,3.445200,3.445200,3.444750,3.445950,3.446100,3.445800,3.445650,3.446250,3.447000,3.445500,21.049402,20.153467,20.379189,20.295038,20.289972,20.249506,20.335474,20.153467,20.173700,21.049402,20.381006,,,,,,,20.593500,0,0,0,0,0,0
2049325,96.483002,3.447000,3.444600,3.445822,0.002400,3.446250,3.446550,3.445950,3.446100,3.446100,3.446700,3.446850,3.445500,3.446250,3.445500,3.445650,3.444600,3.445650,3.445800,3.445500,3.445350,3.444900,3.446250,3.445350,3.445200,3.444750,3.445950,3.446100,3.445800,3.445650,3.446250,3.447000,3.445500,21.049402,20.153467,20.377928,20.295038,20.289972,20.244471,20.335474,20.153467,20.173700,21.049402,20.381006,,,,,,,20.593500,0,0,0,0,0,0
2049825,96.482407,3.446850,3.444600,3.445800,0.002250,3.446250,3.446550,3.445950,3.446100,3.445950,3.446550,3.446850,3.445500,3.446100,3.445650,3.445650,3.444600,3.445650,3.445800,3.445500,3.445350,3.444900,3.446250,3.445200,3.445200,3.444750,3.445950,3.446100,3.445800,3.445650,3.446250,3.446850,3.445500,21.049402,20.153467,20.378242,20.300074,20.289972,20.244471,20.330408,20.153467,20.173700,21.049402,20.381006,,,,,,,20.593500,0,0,0,0,0,0
2050327,96.481964,3.446850,3.444450,3.445784,0.002400,3.446250,3.446550,3.445950,3.446100,3.445950,3.446550,3.446850,3.445500,3.446100,3.445500,3.445650,3.444450,3.445650,3.445800,3.445500,3.445350,3.444900,3.446250,3.445200,3.445200,3.444750,3.445950,3.445950,3.445800,3.445650,3.446250,3.446850,3.445500,21.049402,20.153467,20.378244,20.295038,20.289972,20.244471,20.335474,20.153467,20.173700,21.049402,20.381006,,,,,,,20.593500,0,0,0,0,0,0
2050828,96.481956,3.446850,3.444450,3.445784,0.002400,3.446250,3.446550,3.445950,3.445950,3.445950,3.446550,3.446850,3.445500,3.446250,3.445500,3.445650,3.444450,3.445650,3.445800,3.445500,3.445350,3.444900,3.446250,3.445200,3.445200,3.444750,3.445950,3.446100,3.445800,3.445650,3.446250,3.446850,3.445350,21.049402,20.148401,20.378241,20.300074,20.289972,20.249506,20.330408,20.148401,20.173700,21.049402,20.381006,,,,,,,20.593500,0,0,0,0,0,0
2051329,96.481361,3.446850,3.444450,3.445763,0.002400,3.446250,3.446550,3.445950,3.446100,3.445950,3.446550,3.446850,3.445350,3.446100,3.445500,3.445650,3.444450,3.445500,3.445800,3.445350,3.445350,3.444750,3.446250,3.445200,3.445200,3.444750,3.445950,3.445950,3.445800,3.445650,3.446250,3.446850,3.445500,21.049402,20.153467,20.378874,20.295038,20.289972,20.249506,20.335474,20.153467,20.173700,21.049402,20.381006,,,,,,,20.593500,0,0,0,0,0,0
